layer,k,condition,trial,original_score,ablated_score,score_drop,iou_with_original,iou_drop,ablation_mode,delta_grad_path,token_indices_preview
1,50,random,2,0.15386584401130676,0.15380138158798218,6.446242332458496e-05,0.9999515414237976,4.845857620239258e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[2965, 4148, 1307, 123, 5079, 4, 4697, 4931, 848, 1848, 1936, 1863, 4318, 3198, 2012, 1344, 3142, 2384, 1402, 2172]"
1,100,top_delta_grad,0,0.15386584401130676,0.15333862602710724,0.0005272179841995239,0.9997254014015198,0.0002745985984802246,zero,outputs/cat_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[3923, 3636, 3925, 3780, 2638, 3782, 3707, 3997, 1113, 1328, 964, 2278, 3995, 3580, 2708, 3709, 2700, 1036, 3640, 2924]"
1,100,random,0,0.15386584401130676,0.15378357470035553,8.226931095123291e-05,0.9999377131462097,6.22868537902832e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[1938, 4356, 719, 4738, 214, 3408, 2513, 3429, 4652, 4663, 4267, 3132, 4904, 2536, 2652, 3129, 2114, 4306, 1460, 238]"
1,100,random,1,0.15386584401130676,0.15375256538391113,0.00011327862739562988,0.9999446272850037,5.537271499633789e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[2669, 4935, 1943, 3939, 4956, 267, 1518, 3331, 3731, 2106, 5070, 2402, 4312, 2955, 2196, 1709, 4818, 864, 5133, 2531]"
1,100,random,2,0.15386584401130676,0.15377533435821533,9.050965309143066e-05,0.9999377131462097,6.22868537902832e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[2196, 4723, 2816, 1887, 909, 1258, 2795, 3834, 2588, 3106, 2890, 4227, 3811, 1961, 356, 1811, 2682, 1807, 4485, 161]"
1,200,top_delta_grad,0,0.15386584401130676,0.15233595669269562,0.001529887318611145,0.9992411732673645,0.000758826732635498,zero,outputs/cat_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[3923, 3636, 3925, 3780, 2638, 3782, 3707, 3997, 1113, 1328, 964, 2278, 3995, 3580, 2708, 3709, 2700, 1036, 3640, 2924]"
1,200,random,0,0.15386584401130676,0.15355630218982697,0.00030954182147979736,0.999893844127655,0.0001061558723449707,zero,outputs/cat_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[2253, 860, 3940, 2254, 1662, 1713, 5146, 4324, 4821, 4214, 671, 2008, 770, 519, 1384, 3023, 1364, 311, 3326, 5179]"
1,200,random,1,0.15386584401130676,0.15361948311328888,0.0002463608980178833,0.9998915195465088,0.00010848045349121094,zero,outputs/cat_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[1429, 1980, 2758, 3663, 3993, 903, 3359, 2854, 812, 1202, 4239, 1190, 5157, 4175, 2757, 4966, 4920, 4541, 430, 5161]"
1,200,random,2,0.15386584401130676,0.15356166660785675,0.0003041774034500122,0.999893844127655,0.0001061558723449707,zero,outputs/cat_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[1633, 4915, 244, 4056, 412, 2400, 2087, 863, 4951, 2145, 747, 1720, 3094, 576, 753, 2037, 3900, 190, 3690, 3844]"
1,500,top_delta_grad,0,0.15386584401130676,0.14327223598957062,0.010593608021736145,0.9984359741210938,0.00156402587890625,zero,outputs/cat_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[3923, 3636, 3925, 3780, 2638, 3782, 3707, 3997, 1113, 1328, 964, 2278, 3995, 3580, 2708, 3709, 2700, 1036, 3640, 2924]"
1,500,random,0,0.15386584401130676,0.15289968252182007,0.0009661614894866943,0.9996562004089355,0.0003437995910644531,zero,outputs/cat_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[4826, 1946, 2081, 1696, 4587, 1647, 1376, 4834, 1795, 1320, 3617, 1587, 2198, 2487, 3740, 2415, 23, 2023, 1291, 2517]"
1,500,random,1,0.15386584401130676,0.15301424264907837,0.0008516013622283936,0.9996861815452576,0.00031381845474243164,zero,outputs/cat_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[4290, 3458, 4679, 5074, 4499, 5128, 4303, 230, 862, 4581, 1375, 3099, 5080, 3485, 5036, 144, 3236, 3323, 2194, 877]"
