layer,k,condition,trial,original_score,ablated_score,score_drop,iou_with_original,iou_drop,ablation_mode,delta_grad_path,token_indices_preview
1,500,random,0,0.22669436037540436,0.22405128180980682,0.002643078565597534,0.9996247291564941,0.0003752708435058594,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[4826, 1946, 2081, 1696, 4587, 1647, 1376, 4834, 1795, 1320, 3617, 1587, 2198, 2487, 3740, 2415, 23, 2023, 1291, 2517]"
1,500,random,1,0.22669436037540436,0.22413334250450134,0.002561017870903015,0.9995864033699036,0.00041359663009643555,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[4290, 3458, 4679, 5074, 4499, 5128, 4303, 230, 862, 4581, 1375, 3099, 5080, 3485, 5036, 144, 3236, 3323, 2194, 877]"
1,500,random,2,0.22669436037540436,0.2240319699048996,0.0026623904705047607,0.9995481371879578,0.00045186281204223633,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[3054, 742, 993, 2884, 1175, 4487, 4078, 2264, 3912, 3742, 4118, 4079, 4725, 2816, 1789, 2867, 4669, 138, 160, 1305]"
2,50,top_delta_grad,0,0.22669436037540436,0.22682741284370422,-0.00013305246829986572,0.9997051358222961,0.0002948641777038574,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[2272, 2191, 1847, 2707, 2401, 2978, 2273, 3218, 3119, 1917, 4420, 3354, 1808, 3355, 2717, 1915, 1981, 2695, 3250, 2263]"
2,50,random,0,0.22669436037540436,0.22623340785503387,0.0004609525203704834,0.999919593334198,8.040666580200195e-05,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[3656, 2953, 4327, 3200, 1527, 1684, 1650, 3692, 2726, 884, 1539, 4267, 1117, 3149, 5006, 1240, 4840, 3544, 5106, 466]"
2,50,random,1,0.22669436037540436,0.22618862986564636,0.0005057305097579956,0.9999349117279053,6.508827209472656e-05,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[1831, 3126, 4180, 1391, 1510, 4075, 3827, 3015, 3325, 3501, 3157, 3496, 568, 2891, 4867, 2062, 780, 1732, 2116, 3874]"
2,50,random,2,0.22669436037540436,0.22624748945236206,0.00044687092304229736,0.9999310374259949,6.896257400512695e-05,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[1931, 477, 316, 3885, 3763, 4336, 1985, 4300, 1811, 612, 1935, 2205, 601, 4180, 3081, 3354, 3090, 1090, 4555, 4014]"
2,100,top_delta_grad,0,0.22669436037540436,0.22664323449134827,5.112588405609131e-05,0.9993913173675537,0.0006086826324462891,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[2272, 2191, 1847, 2707, 2401, 2978, 2273, 3218, 3119, 1917, 4420, 3354, 1808, 3355, 2717, 1915, 1981, 2695, 3250, 2263]"
2,100,random,0,0.22669436037540436,0.22591978311538696,0.000774577260017395,0.999885082244873,0.00011491775512695312,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[284, 321, 530, 2581, 4473, 140, 1116, 28, 3868, 2363, 3817, 4377, 1220, 409, 283, 3671, 547, 2762, 4810, 3411]"
2,100,random,1,0.22669436037540436,0.2260008305311203,0.0006935298442840576,0.9998736381530762,0.00012636184692382812,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[1872, 1254, 4258, 4600, 3821, 1086, 1342, 828, 4487, 3859, 2857, 4631, 4461, 669, 597, 4257, 3477, 1067, 46, 3836]"
2,100,random,2,0.22669436037540436,0.22596405446529388,0.0007303059101104736,0.9999042749404907,9.572505950927734e-05,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[2665, 3763, 3155, 4649, 4736, 736, 1829, 1935, 2527, 2772, 4717, 1003, 1393, 4146, 1038, 2170, 229, 2659, 193, 2601]"
2,200,top_delta_grad,0,0.22669436037540436,0.2258271872997284,0.0008671730756759644,0.9989782571792603,0.001021742820739746,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[2272, 2191, 1847, 2707, 2401, 2978, 2273, 3218, 3119, 1917, 4420, 3354, 1808, 3355, 2717, 1915, 1981, 2695, 3250, 2263]"
2,200,random,0,0.22669436037540436,0.22545833885669708,0.0012360215187072754,0.9998276829719543,0.0001723170280456543,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[3047, 262, 3016, 48, 5069, 4375, 3810, 2748, 1730, 4, 19, 2430, 2041, 952, 3946, 683, 4867, 801, 1647, 1034]"
